Filial,Placa_Veiculo,Descricao_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
TLA - TRANSP. CELULOSE,JBK3C91,TRAJETO FABRICA X PA,05/08/2025 20:50:18,05/08/2025 21:35:12,06/08/2025 01:43:30,Saiu da cerca,44m,42098,612344,69017
RIBAS,SLZ2D55,PROJ-BURITI III,05/08/2025 20:53:09,06/08/2025 00:31:25,06/08/2025 01:37:51,Saiu da cerca,3h 38m,22304,586930,187633
TLA - TRANSP. CELULOSE,SLZ2D55,PROJ-BURITI III,05/08/2025 20:53:09,06/08/2025 00:31:25,06/08/2025 01:37:51,Saiu da cerca,3h 38m,22304,586930,187633
RIBAS,QAO9263,TRAJETO PA X APARECIDA 2,05/08/2025 20:47:25,05/08/2025 21:42:02,06/08/2025 01:35:14,Saiu da cerca,54m,40848,591000,69021
TLA - TRANSP. CELULOSE,QAO9263,TRAJETO PA X APARECIDA 2,05/08/2025 20:47:25,05/08/2025 21:42:02,06/08/2025 01:35:14,Saiu da cerca,54m,40848,591000,69021
RIBAS,SYL4A20,Descarga Inocencia,05/08/2025 21:30:14,06/08/2025 00:30:02,06/08/2025 01:31:01,Saiu da cerca,2h 59m,39450,595262,171260
TLA - TRANSP. CELULOSE,SYL4A20,Descarga Inocencia,05/08/2025 21:30:14,06/08/2025 00:30:02,06/08/2025 01:31:01,Saiu da cerca,2h 59m,39450,595262,171260
RIBAS,SGC5D53,PATIO TROCA,05/08/2025 17:21:05,06/08/2025 00:27:01,06/08/2025 01:27:13,Saiu da cerca,7h 5m,40227,581542,148788
RIBAS,SGC5D53,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 17:21:05,06/08/2025 00:27:01,06/08/2025 01:27:13,Saiu da cerca,7h 5m,40227,581542,123488
TLA - TRANSP. CELULOSE,SGC5D53,PATIO TROCA,05/08/2025 17:21:05,06/08/2025 00:27:01,06/08/2025 01:27:13,Saiu da cerca,7h 5m,40227,581542,148788
TLA - TRANSP. CELULOSE,SGC5D53,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 17:21:05,06/08/2025 00:27:01,06/08/2025 01:27:13,Saiu da cerca,7h 5m,40227,581542,123488
RIBAS,TJM9E93,Carregamento Fabrica,05/08/2025 21:22:49,05/08/2025 23:07:12,06/08/2025 01:26:28,Saiu da cerca,1h 44m,16622,621324,185186
TLA - TRANSP. CELULOSE,TJM9E93,Carregamento Fabrica,05/08/2025 21:22:49,05/08/2025 23:07:12,06/08/2025 01:26:28,Saiu da cerca,1h 44m,16622,621324,185186
RIBAS,SYL4A20,Terminal Inocencia,05/08/2025 21:33:14,06/08/2025 00:26:00,06/08/2025 01:26:13,Saiu da cerca,2h 52m,39450,595262,185549
TLA - TRANSP. CELULOSE,SYL4A20,Terminal Inocencia,05/08/2025 21:33:14,06/08/2025 00:26:00,06/08/2025 01:26:13,Saiu da cerca,2h 52m,39450,595262,185549
RIBAS,SES4F88,PROJ-MONTE ALTO,05/08/2025 20:09:07,06/08/2025 00:20:00,06/08/2025 01:26:08,Saiu da cerca,4h 10m,40226,577902,184402
TLA - TRANSP. CELULOSE,SES4F88,PROJ-MONTE ALTO,05/08/2025 20:09:07,06/08/2025 00:20:00,06/08/2025 01:26:08,Saiu da cerca,4h 10m,40226,577902,184402
RIBAS,SYE7D12,Descarga Inocencia,05/08/2025 21:22:48,06/08/2025 00:22:43,06/08/2025 01:25:32,Saiu da cerca,2h 59m,39450,600095,171260
TLA - TRANSP. CELULOSE,SYE7D12,Descarga Inocencia,05/08/2025 21:22:48,06/08/2025 00:22:43,06/08/2025 01:25:32,Saiu da cerca,2h 59m,39450,600095,171260
RIBAS,SYD5F91,Terminal Inocencia,05/08/2025 21:29:56,06/08/2025 00:22:15,06/08/2025 01:24:37,Saiu da cerca,2h 52m,39450,593043,185549
RIBAS,SYD5F91,Descarga Inocencia,05/08/2025 21:29:56,06/08/2025 00:24:17,06/08/2025 01:24:37,Saiu da cerca,2h 54m,39450,593043,171260
TLA - TRANSP. CELULOSE,SYD5F91,Terminal Inocencia,05/08/2025 21:29:56,06/08/2025 00:22:15,06/08/2025 01:24:37,Saiu da cerca,2h 52m,39450,593043,185549
TLA - TRANSP. CELULOSE,SYD5F91,Descarga Inocencia,05/08/2025 21:29:56,06/08/2025 00:24:17,06/08/2025 01:24:37,Saiu da cerca,2h 54m,39450,593043,171260
RIBAS,SLZ2C99,PROJ-BURITI III,05/08/2025 19:47:06,06/08/2025 00:18:23,06/08/2025 01:24:21,Saiu da cerca,4h 31m,22304,586748,187633
TLA - TRANSP. CELULOSE,SLZ2C99,PROJ-BURITI III,05/08/2025 19:47:06,06/08/2025 00:18:23,06/08/2025 01:24:21,Saiu da cerca,4h 31m,22304,586748,187633
RIBAS,SYE7D12,Terminal Inocencia,05/08/2025 21:25:35,06/08/2025 00:20:43,06/08/2025 01:21:35,Saiu da cerca,2h 55m,39450,600095,185549
TLA - TRANSP. CELULOSE,SYE7D12,Terminal Inocencia,05/08/2025 21:25:35,06/08/2025 00:20:43,06/08/2025 01:21:35,Saiu da cerca,2h 55m,39450,600095,185549
RIBAS,SYD5F96,Buffer frotas ,05/08/2025 20:01:43,06/08/2025 00:19:02,06/08/2025 01:19:08,Saiu da cerca,4h 17m,39450,593652,170884
TLA - TRANSP. CELULOSE,SYD5F96,Buffer frotas ,05/08/2025 20:01:43,06/08/2025 00:19:02,06/08/2025 01:19:08,Saiu da cerca,4h 17m,39450,593652,170884
RIBAS,JCR1E33,Oficina JSL,05/08/2025 20:07:26,06/08/2025 00:18:47,06/08/2025 01:18:58,Saiu da cerca,4h 11m,45055,597620,181600
TLA - TRANSP. CELULOSE,JCR1E33,Oficina JSL,05/08/2025 20:07:26,06/08/2025 00:18:47,06/08/2025 01:18:58,Saiu da cerca,4h 11m,45055,597620,181600
RIBAS,SYE7D14,Patio Carregado INO,05/08/2025 22:09:14,06/08/2025 00:15:05,06/08/2025 01:15:56,Saiu da cerca,2h 5m,39450,595766,185552
TLA - TRANSP. CELULOSE,SYE7D14,Patio Carregado INO,05/08/2025 22:09:14,06/08/2025 00:15:05,06/08/2025 01:15:56,Saiu da cerca,2h 5m,39450,595766,185552
RIBAS,SEP8C71,MANUTENCAO - UNIDAS,05/08/2025 13:02:06,06/08/2025 00:13:35,06/08/2025 01:13:44,Saiu da cerca,11h 11m,40224,577521,180913
TLA - TRANSP. CELULOSE,SEP8C71,MANUTENCAO - UNIDAS,05/08/2025 13:02:06,06/08/2025 00:13:35,06/08/2025 01:13:44,Saiu da cerca,11h 11m,40224,577521,180913
RIBAS,RTU8A54,TRAJETO PA X APARECIDA 1,05/08/2025 20:15:30,05/08/2025 20:46:28,06/08/2025 01:11:43,Saiu da cerca,30m,40455,595316,69019
TLA - TRANSP. CELULOSE,RTU8A54,TRAJETO PA X APARECIDA 1,05/08/2025 20:15:30,05/08/2025 20:46:28,06/08/2025 01:11:43,Saiu da cerca,30m,40455,595316,69019
RIBAS,SYE7D12,Patio Carregado INO,05/08/2025 21:25:35,05/08/2025 23:58:07,06/08/2025 01:10:07,Saiu da cerca,2h 32m,39450,600095,185552
TLA - TRANSP. CELULOSE,SYE7D12,Patio Carregado INO,05/08/2025 21:25:35,05/08/2025 23:58:07,06/08/2025 01:10:07,Saiu da cerca,2h 32m,39450,600095,185552
RIBAS,GII4J67,PROJ-MONTE ALTO,05/08/2025 15:01:01,05/08/2025 23:53:19,06/08/2025 01:09:37,Saiu da cerca,8h 52m,42528,550656,184402
TLA - TRANSP. CELULOSE,GII4J67,PROJ-MONTE ALTO,05/08/2025 15:01:01,05/08/2025 23:53:19,06/08/2025 01:09:37,Saiu da cerca,8h 52m,42528,550656,184402
RIBAS,SEY0F46,PATIO SYLVAMO,05/08/2025 20:10:42,06/08/2025 00:07:58,06/08/2025 01:08:05,Saiu da cerca,3h 57m,40224,580722,171638
RIBAS,SEY0F46,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:10:42,06/08/2025 00:07:58,06/08/2025 01:08:05,Saiu da cerca,3h 57m,40224,580722,123488
TLA - TRANSP. CELULOSE,SEY0F46,PATIO SYLVAMO,05/08/2025 20:10:42,06/08/2025 00:07:58,06/08/2025 01:08:05,Saiu da cerca,3h 57m,40224,580722,171638
TLA - TRANSP. CELULOSE,SEY0F46,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:10:42,06/08/2025 00:07:58,06/08/2025 01:08:05,Saiu da cerca,3h 57m,40224,580722,123488
RIBAS,FPK0E12,MANUTENCAO - UNIDAS,05/08/2025 18:03:50,06/08/2025 00:07:10,06/08/2025 01:07:20,Saiu da cerca,6h 3m,40224,578184,180913
TLA - TRANSP. CELULOSE,FPK0E12,MANUTENCAO - UNIDAS,05/08/2025 18:03:50,06/08/2025 00:07:10,06/08/2025 01:07:20,Saiu da cerca,6h 3m,40224,578184,180913
RIBAS,RRS9B11,PROJ-MONTE ALTO,05/08/2025 14:25:51,06/08/2025 00:05:03,06/08/2025 01:06:14,Saiu da cerca,9h 39m,42169,617107,184402
TLA - TRANSP. CELULOSE,RRS9B11,PROJ-MONTE ALTO,05/08/2025 14:25:51,06/08/2025 00:05:03,06/08/2025 01:06:14,Saiu da cerca,9h 39m,42169,617107,184402
RIBAS,REY8E25,PROJ-MONTE ALTO,05/08/2025 14:15:18,05/08/2025 23:59:42,06/08/2025 01:05:23,Saiu da cerca,9h 44m,24472,541319,184402
TLA - TRANSP. CELULOSE,REY8E25,PROJ-MONTE ALTO,05/08/2025 14:15:18,05/08/2025 23:59:42,06/08/2025 01:05:23,Saiu da cerca,9h 44m,24472,541319,184402
RIBAS,RHX5I68,MANUTENCAO - UNIDAS,05/08/2025 22:05:00,06/08/2025 00:04:57,06/08/2025 01:05:03,Saiu da cerca,1h 59m,40224,619967,180913
TLA - TRANSP. CELULOSE,RHX5I68,MANUTENCAO - UNIDAS,05/08/2025 22:05:00,06/08/2025 00:04:57,06/08/2025 01:05:03,Saiu da cerca,1h 59m,40224,619967,180913
RIBAS,SPO5I49,PROJ-MONTE ALTO,05/08/2025 15:53:42,06/08/2025 00:01:53,06/08/2025 01:02:46,Saiu da cerca,8h 8m,42169,616647,184402
TLA - TRANSP. CELULOSE,SPO5I49,PROJ-MONTE ALTO,05/08/2025 15:53:42,06/08/2025 00:01:53,06/08/2025 01:02:46,Saiu da cerca,8h 8m,42169,616647,184402
RIBAS,SYL4A20,Patio Carregado INO,05/08/2025 21:33:14,06/08/2025 00:01:32,06/08/2025 01:02:26,Saiu da cerca,2h 28m,39450,595262,185552
TLA - TRANSP. CELULOSE,SYL4A20,Patio Carregado INO,05/08/2025 21:33:14,06/08/2025 00:01:32,06/08/2025 01:02:26,Saiu da cerca,2h 28m,39450,595262,185552
RIBAS,SEX4G60,PATIO SYLVAMO,05/08/2025 19:46:24,06/08/2025 00:00:38,06/08/2025 01:00:45,Saiu da cerca,4h 14m,40224,580697,171638
RIBAS,SEX4G60,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:46:24,06/08/2025 00:00:38,06/08/2025 01:00:45,Saiu da cerca,4h 14m,40224,580697,123488
TLA - TRANSP. CELULOSE,SEX4G60,PATIO SYLVAMO,05/08/2025 19:46:24,06/08/2025 00:00:38,06/08/2025 01:00:45,Saiu da cerca,4h 14m,40224,580697,171638
TLA - TRANSP. CELULOSE,SEX4G60,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:46:24,06/08/2025 00:00:38,06/08/2025 01:00:45,Saiu da cerca,4h 14m,40224,580697,123488
RIBAS,SES4F85,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 21:56:07,05/08/2025 23:57:20,06/08/2025 00:57:58,Saiu da cerca,2h 1m,40226,577996,123488
TLA - TRANSP. CELULOSE,SES4F85,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 21:56:07,05/08/2025 23:57:20,06/08/2025 00:57:58,Saiu da cerca,2h 1m,40226,577996,123488
RIBAS,SYR4E33,TRAJETO PA X APARECIDA 3,05/08/2025 18:44:50,05/08/2025 19:06:00,06/08/2025 00:56:01,Saiu da cerca,21m,16622,589699,69023
TLA - TRANSP. CELULOSE,SYR4E33,TRAJETO PA X APARECIDA 3,05/08/2025 18:44:50,05/08/2025 19:06:00,06/08/2025 00:56:01,Saiu da cerca,21m,16622,589699,69023
RIBAS,RJS6E44,TRAJETO PA X APARECIDA 1,05/08/2025 21:56:18,05/08/2025 22:33:03,06/08/2025 00:55:46,Saiu da cerca,36m,42098,608863,69019
TLA - TRANSP. CELULOSE,RJS6E44,TRAJETO PA X APARECIDA 1,05/08/2025 21:56:18,05/08/2025 22:33:03,06/08/2025 00:55:46,Saiu da cerca,36m,42098,608863,69019
RIBAS,SLZ2D43,PROJ-BURITI III,05/08/2025 18:42:17,05/08/2025 23:52:26,06/08/2025 00:53:50,Saiu da cerca,5h 10m,22304,587009,187633
TLA - TRANSP. CELULOSE,SLZ2D43,PROJ-BURITI III,05/08/2025 18:42:17,05/08/2025 23:52:26,06/08/2025 00:53:50,Saiu da cerca,5h 10m,22304,587009,187633
RIBAS,SYD5G65,Descarga Inocencia,05/08/2025 21:03:34,05/08/2025 23:52:18,06/08/2025 00:53:25,Saiu da cerca,2h 48m,39450,595220,171260
TLA - TRANSP. CELULOSE,SYD5G65,Descarga Inocencia,05/08/2025 21:03:34,05/08/2025 23:52:18,06/08/2025 00:53:25,Saiu da cerca,2h 48m,39450,595220,171260
RIBAS,SEL8J13,EM MANUTENCAO TRI PROPRIO,05/08/2025 18:46:36,05/08/2025 23:52:28,06/08/2025 00:52:39,Saiu da cerca,5h 5m,37775,573245,180179
TLA - TRANSP. CELULOSE,SEL8J13,EM MANUTENCAO TRI PROPRIO,05/08/2025 18:46:36,05/08/2025 23:52:28,06/08/2025 00:52:39,Saiu da cerca,5h 5m,37775,573245,180179
RIBAS,SES4F89,PROJ-MONTE ALTO,05/08/2025 21:19:11,05/08/2025 23:46:22,06/08/2025 00:52:29,Saiu da cerca,2h 27m,40226,577973,184402
TLA - TRANSP. CELULOSE,SES4F89,PROJ-MONTE ALTO,05/08/2025 21:19:11,05/08/2025 23:46:22,06/08/2025 00:52:29,Saiu da cerca,2h 27m,40226,577973,184402
RIBAS,SEP8C60,MANUTENCAO - UNIDAS,05/08/2025 21:07:11,05/08/2025 23:52:10,06/08/2025 00:52:14,Saiu da cerca,2h 44m,40224,577380,180913
TLA - TRANSP. CELULOSE,SEP8C60,MANUTENCAO - UNIDAS,05/08/2025 21:07:11,05/08/2025 23:52:10,06/08/2025 00:52:14,Saiu da cerca,2h 44m,40224,577380,180913
RIBAS,SYD5G65,Terminal Inocencia,05/08/2025 21:14:51,05/08/2025 23:50:18,06/08/2025 00:51:53,Saiu da cerca,2h 35m,39450,595220,185549
TLA - TRANSP. CELULOSE,SYD5G65,Terminal Inocencia,05/08/2025 21:14:51,05/08/2025 23:50:18,06/08/2025 00:51:53,Saiu da cerca,2h 35m,39450,595220,185549
RIBAS,SMD4F54,EM MANUTENCAO TRI PROPRIO,05/08/2025 21:08:07,05/08/2025 23:50:32,06/08/2025 00:51:13,Saiu da cerca,2h 42m,37775,603461,180179
TLA - TRANSP. CELULOSE,SMD4F54,EM MANUTENCAO TRI PROPRIO,05/08/2025 21:08:07,05/08/2025 23:50:32,06/08/2025 00:51:13,Saiu da cerca,2h 42m,37775,603461,180179
RIBAS,SYD5G34,Terminal Inocencia,05/08/2025 21:18:05,05/08/2025 23:46:28,06/08/2025 00:49:11,Saiu da cerca,2h 28m,39450,595405,185549
RIBAS,SYD5G34,Descarga Inocencia,05/08/2025 21:18:05,05/08/2025 23:46:28,06/08/2025 00:49:11,Saiu da cerca,2h 28m,39450,595405,171260
TLA - TRANSP. CELULOSE,SYD5G34,Terminal Inocencia,05/08/2025 21:18:05,05/08/2025 23:46:28,06/08/2025 00:49:11,Saiu da cerca,2h 28m,39450,595405,185549
TLA - TRANSP. CELULOSE,SYD5G34,Descarga Inocencia,05/08/2025 21:18:05,05/08/2025 23:46:28,06/08/2025 00:49:11,Saiu da cerca,2h 28m,39450,595405,171260
RIBAS,SLZ2D66,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 21:49:24,05/08/2025 23:42:56,06/08/2025 00:48:26,Saiu da cerca,1h 53m,22304,586607,151131
TLA - TRANSP. CELULOSE,SLZ2D66,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 21:49:24,05/08/2025 23:42:56,06/08/2025 00:48:26,Saiu da cerca,1h 53m,22304,586607,151131
RIBAS,SYD5G18,Descarga Inocencia,05/08/2025 21:04:44,05/08/2025 23:41:07,06/08/2025 00:47:45,Saiu da cerca,2h 36m,39450,584817,171260
RIBAS,SYD5G18,Terminal Inocencia,05/08/2025 21:37:20,05/08/2025 23:41:07,06/08/2025 00:47:45,Saiu da cerca,2h 3m,39450,584817,185549
RIBAS,SYD5G18,Patio Carregado INO,05/08/2025 21:37:20,05/08/2025 23:41:07,06/08/2025 00:47:45,Saiu da cerca,2h 3m,39450,584817,185552
TLA - TRANSP. CELULOSE,SYD5G18,Descarga Inocencia,05/08/2025 21:04:44,05/08/2025 23:41:07,06/08/2025 00:47:45,Saiu da cerca,2h 36m,39450,584817,171260
TLA - TRANSP. CELULOSE,SYD5G18,Terminal Inocencia,05/08/2025 21:37:20,05/08/2025 23:41:07,06/08/2025 00:47:45,Saiu da cerca,2h 3m,39450,584817,185549
TLA - TRANSP. CELULOSE,SYD5G18,Patio Carregado INO,05/08/2025 21:37:20,05/08/2025 23:41:07,06/08/2025 00:47:45,Saiu da cerca,2h 3m,39450,584817,185552
RIBAS,SMG9E17,Carregamento Fabrica RRP,05/08/2025 22:13:55,05/08/2025 23:37:43,06/08/2025 00:46:25,Saiu da cerca,1h 23m,44459,613210,170885
TLA - TRANSP. CELULOSE,SMG9E17,Carregamento Fabrica RRP,05/08/2025 22:13:55,05/08/2025 23:37:43,06/08/2025 00:46:25,Saiu da cerca,1h 23m,44459,613210,170885
RIBAS,SYD5G21,Carregamento Fabrica RRP,05/08/2025 22:00:39,05/08/2025 23:46:17,06/08/2025 00:46:24,Saiu da cerca,1h 45m,39450,595259,170885
TLA - TRANSP. CELULOSE,SYD5G21,Carregamento Fabrica RRP,05/08/2025 22:00:39,05/08/2025 23:46:17,06/08/2025 00:46:24,Saiu da cerca,1h 45m,39450,595259,170885
RIBAS,SEP7G34,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:30:54,05/08/2025 23:42:14,06/08/2025 00:42:21,Saiu da cerca,3h 11m,40226,576373,123488
TLA - TRANSP. CELULOSE,SEP7G34,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:30:54,05/08/2025 23:42:14,06/08/2025 00:42:21,Saiu da cerca,3h 11m,40226,576373,123488
RIBAS,SEP7G36,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:16:36,05/08/2025 23:41:51,06/08/2025 00:41:56,Saiu da cerca,3h 25m,40226,576336,123488
RIBAS,SYD5F91,Patio Carregado INO,05/08/2025 21:29:56,05/08/2025 23:39:21,06/08/2025 00:41:56,Saiu da cerca,2h 9m,39450,593043,185552
TLA - TRANSP. CELULOSE,SEP7G36,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:16:36,05/08/2025 23:41:51,06/08/2025 00:41:56,Saiu da cerca,3h 25m,40226,576336,123488
TLA - TRANSP. CELULOSE,SYD5F91,Patio Carregado INO,05/08/2025 21:29:56,05/08/2025 23:39:21,06/08/2025 00:41:56,Saiu da cerca,2h 9m,39450,593043,185552
RIBAS,SEP8C43,MANUTENCAO - UNIDAS,05/08/2025 21:53:30,05/08/2025 23:39:51,06/08/2025 00:40:00,Saiu da cerca,1h 46m,40224,577724,180913
TLA - TRANSP. CELULOSE,SEP8C43,MANUTENCAO - UNIDAS,05/08/2025 21:53:30,05/08/2025 23:39:51,06/08/2025 00:40:00,Saiu da cerca,1h 46m,40224,577724,180913
RIBAS,SEP8C74,PROJETO-CARANDA,05/08/2025 21:05:56,05/08/2025 23:38:56,06/08/2025 00:39:55,Saiu da cerca,2h 33m,40224,577325,186217
TLA - TRANSP. CELULOSE,SEP8C74,PROJETO-CARANDA,05/08/2025 21:05:56,05/08/2025 23:38:56,06/08/2025 00:39:55,Saiu da cerca,2h 33m,40224,577325,186217
RIBAS,SMG6H57,Descarga Inocencia,05/08/2025 21:06:04,05/08/2025 23:37:07,06/08/2025 00:39:50,Saiu da cerca,2h 31m,44459,616812,171260
TLA - TRANSP. CELULOSE,SMG6H57,Descarga Inocencia,05/08/2025 21:06:04,05/08/2025 23:37:07,06/08/2025 00:39:50,Saiu da cerca,2h 31m,44459,616812,171260
RIBAS,SMG9D17,Descarga Inocencia,05/08/2025 21:04:04,05/08/2025 23:39:13,06/08/2025 00:39:24,Saiu da cerca,2h 35m,44459,613394,171260
TLA - TRANSP. CELULOSE,SMG9D17,Descarga Inocencia,05/08/2025 21:04:04,05/08/2025 23:39:13,06/08/2025 00:39:24,Saiu da cerca,2h 35m,44459,613394,171260
RIBAS,SMG6H57,Terminal Inocencia,05/08/2025 21:15:09,05/08/2025 23:27:02,06/08/2025 00:39:09,Saiu da cerca,2h 11m,44459,616812,185549
TLA - TRANSP. CELULOSE,SMG6H57,Terminal Inocencia,05/08/2025 21:15:09,05/08/2025 23:27:02,06/08/2025 00:39:09,Saiu da cerca,2h 11m,44459,616812,185549
RIBAS,SYD5G31,Oficina JSL,05/08/2025 12:29:20,05/08/2025 23:38:51,06/08/2025 00:38:59,Saiu da cerca,11h 9m,39450,595348,181600
TLA - TRANSP. CELULOSE,SYD5G31,Oficina JSL,05/08/2025 12:29:20,05/08/2025 23:38:51,06/08/2025 00:38:59,Saiu da cerca,11h 9m,39450,595348,181600
RIBAS,JBE2H37,TRAJETO FABRICA X PA,05/08/2025 20:38:30,05/08/2025 21:22:15,06/08/2025 00:37:58,Saiu da cerca,43m,41141,607431,69017
TLA - TRANSP. CELULOSE,JBE2H37,TRAJETO FABRICA X PA,05/08/2025 20:38:30,05/08/2025 21:22:15,06/08/2025 00:37:58,Saiu da cerca,43m,41141,607431,69017
RIBAS,SMG9D17,Terminal Inocencia,05/08/2025 21:12:22,05/08/2025 23:37:11,06/08/2025 00:37:53,Saiu da cerca,2h 24m,44459,613394,185549
TLA - TRANSP. CELULOSE,SMG9D17,Terminal Inocencia,05/08/2025 21:12:22,05/08/2025 23:37:11,06/08/2025 00:37:53,Saiu da cerca,2h 24m,44459,613394,185549
RIBAS,TDO5E25,PROJETO-MATAO II,05/08/2025 21:18:59,05/08/2025 23:17:27,06/08/2025 00:33:40,Saiu da cerca,1h 58m,25062,610459,150758
TLA - TRANSP. CELULOSE,TDO5E25,PROJETO-MATAO II,05/08/2025 21:18:59,05/08/2025 23:17:27,06/08/2025 00:33:40,Saiu da cerca,1h 58m,25062,610459,150758
RIBAS,SYD5G35,Carregamento Fabrica RRP,05/08/2025 22:06:13,05/08/2025 23:28:02,06/08/2025 00:33:35,Saiu da cerca,1h 21m,39450,595763,170885
TLA - TRANSP. CELULOSE,SYD5G35,Carregamento Fabrica RRP,05/08/2025 22:06:13,05/08/2025 23:28:02,06/08/2025 00:33:35,Saiu da cerca,1h 21m,39450,595763,170885
RIBAS,TDO5E21,PROJETO-MATAO II,05/08/2025 22:13:18,05/08/2025 23:32:06,06/08/2025 00:32:39,Saiu da cerca,1h 18m,25062,611671,150758
TLA - TRANSP. CELULOSE,TDO5E21,PROJETO-MATAO II,05/08/2025 22:13:18,05/08/2025 23:32:06,06/08/2025 00:32:39,Saiu da cerca,1h 18m,25062,611671,150758
RIBAS,SYL4A18,Agua Clara,05/08/2025 16:47:57,05/08/2025 23:32:21,06/08/2025 00:32:24,Saiu da cerca,6h 44m,39450,595189,171261
TLA - TRANSP. CELULOSE,SYL4A18,Agua Clara,05/08/2025 16:47:57,05/08/2025 23:32:21,06/08/2025 00:32:24,Saiu da cerca,6h 44m,39450,595189,171261
RIBAS,SGC3G99,PATIO TROCA,05/08/2025 07:47:16,05/08/2025 23:31:53,06/08/2025 00:31:59,Saiu da cerca,15h 44m,40227,581555,148788
RIBAS,SGC3G99,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 07:47:16,05/08/2025 23:31:53,06/08/2025 00:31:59,Saiu da cerca,15h 44m,40227,581555,123488
TLA - TRANSP. CELULOSE,SGC3G99,PATIO TROCA,05/08/2025 07:47:16,05/08/2025 23:31:53,06/08/2025 00:31:59,Saiu da cerca,15h 44m,40227,581555,148788
TLA - TRANSP. CELULOSE,SGC3G99,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 07:47:16,05/08/2025 23:31:53,06/08/2025 00:31:59,Saiu da cerca,15h 44m,40227,581555,123488
RIBAS,SYL4A15,Descarga Inocencia,05/08/2025 21:05:40,05/08/2025 23:19:26,06/08/2025 00:31:49,Saiu da cerca,2h 13m,39450,593149,171260
TLA - TRANSP. CELULOSE,SYL4A15,Descarga Inocencia,05/08/2025 21:05:40,05/08/2025 23:19:26,06/08/2025 00:31:49,Saiu da cerca,2h 13m,39450,593149,171260
RIBAS,SLZ2B62,PROJ-BURITI III,05/08/2025 19:38:30,05/08/2025 23:30:23,06/08/2025 00:31:18,Saiu da cerca,3h 51m,22304,586815,187633
TLA - TRANSP. CELULOSE,SLZ2B62,PROJ-BURITI III,05/08/2025 19:38:30,05/08/2025 23:30:23,06/08/2025 00:31:18,Saiu da cerca,3h 51m,22304,586815,187633
RIBAS,RTB1D43,TRAJETO PA X APARECIDA 3,05/08/2025 22:11:35,05/08/2025 22:45:58,06/08/2025 00:29:47,Saiu da cerca,34m,40454,602851,69023
TLA - TRANSP. CELULOSE,RTB1D43,TRAJETO PA X APARECIDA 3,05/08/2025 22:11:35,05/08/2025 22:45:58,06/08/2025 00:29:47,Saiu da cerca,34m,40454,602851,69023
RIBAS,SLZ2D06,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 22:17:31,05/08/2025 23:28:48,06/08/2025 00:29:12,Saiu da cerca,1h 11m,22304,586747,151131
TLA - TRANSP. CELULOSE,SLZ2D06,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 22:17:31,05/08/2025 23:28:48,06/08/2025 00:29:12,Saiu da cerca,1h 11m,22304,586747,151131
RIBAS,RNZ4D54,Oficina Central JSL,05/08/2025 13:58:27,05/08/2025 22:55:13,06/08/2025 00:29:02,Saiu da cerca,8h 56m,40848,608763,186960
TLA - TRANSP. CELULOSE,RNZ4D54,Oficina Central JSL,05/08/2025 13:58:27,05/08/2025 22:55:13,06/08/2025 00:29:02,Saiu da cerca,8h 56m,40848,608763,186960
RIBAS,SES4F83,PONTO DE MONITORAMENTO-PORTAL BRASILANDI,05/08/2025 22:03:37,05/08/2025 23:16:46,06/08/2025 00:28:31,Saiu da cerca,1h 13m,40226,577878,169458
TLA - TRANSP. CELULOSE,SES4F83,PONTO DE MONITORAMENTO-PORTAL BRASILANDI,05/08/2025 22:03:37,05/08/2025 23:16:46,06/08/2025 00:28:31,Saiu da cerca,1h 13m,40226,577878,169458
RIBAS,SYL4A15,Terminal Inocencia,05/08/2025 21:11:47,05/08/2025 23:18:17,06/08/2025 00:27:30,Saiu da cerca,2h 6m,39450,593149,185549
TLA - TRANSP. CELULOSE,SYL4A15,Terminal Inocencia,05/08/2025 21:11:47,05/08/2025 23:18:17,06/08/2025 00:27:30,Saiu da cerca,2h 6m,39450,593149,185549
RIBAS,RKS8B70,TRAJETO PA X APARECIDA 2,05/08/2025 21:41:40,05/08/2025 22:50:12,06/08/2025 00:27:05,Saiu da cerca,1h 8m,41774,620724,69021
